id,desc
2325,reliance-jio-infocomm-network-problem-in-our-area-c2148840
2326,reliance-jio-infocomm-b115543
2327,jio-network-problem-not-resolved-c2148724
2328,reliance-jio-infocomm-b115543
2329,reliance-jio-infocomm-no-internet-network-c2148410
2330,reliance-jio-infocomm-b115543
2331,reliance-jio-infocomm-salary-is-not-provided-c2148035
2332,reliance-jio-infocomm-b115543
2333,reliance-jio-infocomm-prepaid-sim-recharged-but-unable-to-make-calls-c2147549
2334,reliance-jio-infocomm-b115543
2335,reliance-jio-infocomm-no-internet-connectivity-indoor-c2146533
2336,reliance-jio-infocomm-b115543
2337,reliance-jio-infocomm-jio-advisor-not-received-my-call-c2146093
2338,reliance-jio-infocomm-b115543
2339,jio-i-am-complaining-about-jio-data-speed-c2144979
2340,reliance-jio-infocomm-b115543
2341,jio-jio-celebrations-pack-ruined-my-postpaid-199-pathetic-support-from-nodal-as-well-c2143334
2342,reliance-jio-infocomm-b115543
2343,reliance-jio-infocomm-fraud-behalf-on-jio-infocomm-limited-dth-dealership-c2143134
2344,paytm-mobile-solutions-b100340
2345,paytm-recharge-not-successful-amount-not-return-c2142948
2346,reliance-jio-infocomm-b115543
2347,reliance-jio-infocomm-tower-install-c2142386
2348,reliance-jio-infocomm-b115543
2349,reliance-jio-infocomm-incorrect-number-recharge-done-c2140759
2350,reliance-jio-infocomm-b115543
2351,reliance-jio-infocomm-false-promises-fails-to-fulfill-customer-service-c2140343
2352,reliance-jio-infocomm-b115543
2353,reliance-jio-infocomm-related-to-cancel-or-change-my-plan-in-other-plans-on-jio-c2139605
2354,reliance-jio-infocomm-b115543
2355,reliance-jio-infocomm-internet-network-very-very-bad-c2139409
2356,trai-b106104
2357,trai-regarding-network-issue-c2138797
2358,reliance-jio-infocomm-b115543
2359,reliance-jio-infocomm-distributing-invalid-coupon-codes-and-unwanted-harassment-of-the-customers-c2138268
2360,reliance-jio-infocomm-b115543
2361,reliance-jio-infocomm-4g-digital-wifi-c2138155
2362,reliance-jio-infocomm-b115543
2363,jio-jio-monsoon-hungama-c2138112
2364,reliance-jio-infocomm-b115543
2365,reliance-jio-infocomm-mobile-portability-c2137314
2366,reliance-jio-infocomm-b115543
2367,reliance-jio-infocomm-i-have-charged-through-sbi-net-banking-c2136873
2368,reliance-jio-infocomm-b115543
2369,reliance-jio-infocomm-i-have-recharged-on-6112018-c2136692
2370,reliance-jio-infocomm-b115543
2371,reliance-jio-infocomm-tower-installation-fees-not-refund-c2136247
2372,reliance-jio-infocomm-b115543
2373,reliance-jio-infocomm-network-issue-and-call-drop-c2131344
2374,reliance-jio-infocomm-b115543
2375,reliance-jio-infocomm-please-open-tower-in-taiwan-lolab-and-instal-new-tower-in-kuligam-lolab-c2135729
2376,reliance-jio-infocomm-b115543
2377,reliance-jio-infocomm-vouchers-not-added-c2135667
2378,reliance-jio-infocomm-b115543
2379,jio-bank-account-debited-but-confirmation-from-jio-has-not-come-c2134805
2380,reliance-jio-infocomm-b115543
2381,reliance-jio-jio-4g-mobile-network-c2134552
2382,reliance-jio-infocomm-b115543
2383,reliance-jio-infocomm-money-deducted-from-bank-but-reliance-tells-transaction-failed-c2134151
2384,reliance-jio-infocomm-b115543
2385,reliance-jio-infocomm-recharge-replacement-c2133843
2386,reliance-jio-infocomm-b115543
2387,reliance-jio-infocomm-one-of-worst-speed-network-in-india-c2132752
2388,reliance-jio-infocomm-b115543
2389,reliance-jio-infocomm-didnt-get-security-deposit-refund-for-my-2-jio-numbers-c2132569
2390,reliance-jio-infocomm-b115543
2391,reliance-jio-infocomm-negligence-by-staffs-c2132351
2392,reliance-jio-infocomm-b115543
2393,reliance-jio-infocomm-net-speed-issue-c2131765
2394,reliance-jio-infocomm-b115543
2395,reliance-jio-infocomm-cheating-users-by-offering-shady-recharge-options-on-website-c2131630
2396,reliance-jio-infocomm-b115543
2397,jio-network-issue-fluctuations-c2130556
2398,tata-docomo-b100098
2399,tata-docomo-unable-to-port-c2130415
2400,reliance-jio-infocomm-b115543
2401,reliance-jio-cheating-for-money-c2130219
2402,reliance-jio-infocomm-b115543
2403,reliance-jio-non-availability-of-adequate-network-c2129937
2404,reliance-jio-infocomm-b115543
2405,reliance-jio-infocomm-terminated-from-the-job-without-any-reason-c2129559
2406,reliance-jio-infocomm-b115543
2407,jio-recharge-not-been-through-c2129340
2408,airtel-b100013
2409,airtel-airtel-mobile-application-my-airtel-c2129282
2410,reliance-jio-infocomm-b115543
2411,reliance-jio-infocomm-jio-mobile-recharge-done-for-rs-399-but-internet-and-other-services-not-activated-c2128678
2412,reliance-jio-infocomm-b115543
2413,reliance-jio-infocomm-unable-to-make-calls-or-send-messages-since-last-1-month-c2128409
2414,reliance-jio-infocomm-b115543
2415,reliance-jio-infocomm-no-signal-coverage-they-are-charging-for-that-c2128219
2416,reliance-jio-infocomm-b115543
2417,reliance-jio-infocomm-mobile-data-c2128129
2418,reliance-jio-infocomm-b115543
2419,reliance-jio-infocomm-i-am-complaint-in-about-jio-net-not-working-during-7pm-to-1150-pm-in-my-locality-c2127972
2420,reliance-jio-infocomm-b115543
2421,jio-no-coverage-c2127717
2422,reliance-jio-infocomm-b115543
2423,reliance-jio-infocomm-recharge-rs-399-done-for-jio-no-8178408620-through-net-banking-but-services-not-activated-c2126475
2424,reliance-jio-infocomm-b115543
2425,jio-havent-received-data-for-data-booster-recharge-c2125400
2426,reliance-jio-infocomm-b115543
2427,reliance-jio-infocomm-outgoing-calls-blocked-by-jio-c2125038
2428,reliance-jio-infocomm-b115543
2429,reliance-jio-infocomm-i-m-complaining-about-miss-meera-she-had-offered-me-a-job-and-take-7200-rs-as-security-deposit-but-that-was-fraud-now-the-mobile-is-switched-off-c2124589
2430,reliance-jio-infocomm-b115543
2431,reliance-jio-infocomm-net-speed-in-my-area-gaya-bihar-823001-c2123577
2432,reliance-jio-infocomm-b115543
2433,reliance-jio-infocomm-to-stop-construction-of-mobile-tower-c2123265
2434,reliance-jio-infocomm-b115543
2435,reliance-jio-infocomm-stop-mobile-tower-installation-c2123256
2436,reliance-jio-infocomm-b115543
2437,reliance-jio-infocomm-incorrect-amount-debited-while-recharging-c2123199
2438,state-bank-of-india-sbi-b100095
2439,state-bank-of-india-sbi-no-refund-provided-for-failed-transaction-c2123125
2440,reliance-jio-infocomm-b115543
2441,jio-jio4g-c2123123
2442,reliance-jio-infocomm-b115543
2443,reliance-jio-infocomm-phone-recharge-for-149-money-deducted-online-but-phone-not-recharged-c2123104
2444,reliance-jio-infocomm-b115543
2445,jio-activation-not-done-c2122708
2446,reliance-jio-infocomm-b115543
2447,reliance-jio-infocomm-call-limit-which-company-says-unlimited-c2122211
2448,reliance-jio-infocomm-b115543
2449,reliance-jio-infocomm-internet-connectivity-issues-c2121125
2450,reliance-jio-infocomm-b115543
2451,reliance-jio-infocomm-jio4g-c2118791
2452,reliance-jio-infocomm-b115543
2453,reliance-jio-infocomm-worst-network-signal-and-speed-c2118233
2454,reliance-jio-infocomm-b115543
2455,reliance-jio-infocomm-jio-tower-network-not-available-c2117442
2456,reliance-jio-infocomm-b115543
2457,reliance-jio-infocomm-my-complaint-is-in-regard-to-the-refusal-of-reliance-jio-to-link-accounts-in-respect-of-linked-numbers-798763302-and-7987775402-of-the-same-company-c2117132
2458,reliance-jio-infocomm-b115543
2459,reliance-jio-infocomm-poor-mobile-signal-strength-in-my-area-c2116764
2460,reliance-jio-infocomm-b115543
2461,reliance-jio-infocomm-call-drop-issue-for-every-second-on-outgoing-calls-c2116693
2462,vodafone-india-b100015
2463,vodafone-india-internet-is-working-but-calls-are-not-working-c2116365
2464,reliance-jio-infocomm-b115543
2465,reliance-jio-infocomm-my-plan-199-data-over-consumption-c2116074
2466,reliance-jio-infocomm-b115543
2467,reliance-jio-infocomm-jio-recharge-successful-but-balance-not-updated-c2114828
2468,reliance-infocomm-b102788
2469,reliance-infocomm-internet-speed-c2114763
2470,reliance-jio-infocomm-b115543
2471,reliance-jio-infocomm-jio-phonelyf-instrument-c2114117
2472,reliance-jio-infocomm-b115543
2473,reliance-jio-infocomm-cancel-recharge-and-refund-c2108727
2474,reliance-jio-infocomm-b115543
2475,reliance-jio-infocomm-extra-charge-c2111909
2476,reliance-jio-infocomm-b115543
2477,reliance-jio-money-deducted-but-recharge-not-done-c2107483
2478,reliance-jio-infocomm-b115543
2479,jio-recharge-jio-recharge-197-c2109458
2480,reliance-jio-infocomm-b115543
2481,reliance-jio-infocomm-regarding-order-no-no00005sblro-c2109447
2482,reliance-jio-infocomm-b115543
2483,jio-my-jio-no-7889425237-is-not-recharged-by-mcent-c2108965
2484,reliance-jio-infocomm-b115543
2485,reliance-jio-infocomm-recharge-not-done-i-paid-money-but-recharge-not-done-c2108834
2486,reliance-jio-infocomm-b115543
2487,reliance-jio-infocomm-jio-bad-quality-customer-care-and-support-they-dont-care-customer-feeling-they-just-care-how-jio-will-make-money-c2108647
2488,reliance-jio-infocomm-b115543
2489,reliance-jio-infocomm-receiving-call-from-bsnl-c2108496
2490,reliance-jio-infocomm-b115543
2491,jio-recharge-done-but-not-updated-c2108422
2492,reliance-jio-infocomm-b115543
2493,reliance-jio-infocomm-slow-net-speed-giving-false-assurance-c2108240
2494,reliance-jio-infocomm-b115543
2495,reliance-jio-infocomm-network-and-fraud-c2108139
2496,reliance-jio-infocomm-b115543
2497,reliance-jio-infocomm-network-coverage-no-resolution-c2106897
2498,reliance-jio-infocomm-b115543
2499,reliance-jio-infocomm-poor-network-availability-c2106163
2500,reliance-jio-infocomm-b115543
2501,reliance-jio-infocomm-jio-sim-no-activation-c2105805
2502,reliance-jio-infocomm-b115543
2503,reliance-jio-infocomm-non-refundable-of-money-c2104845
2504,reliance-jio-infocomm-b115543
2505,reliance-jio-infocomm-i-have-recharged-with-449-rupees-twice-by-mistake-what-can-be-done-i-want-refund-please-reply-c2103938
2506,reliance-jio-infocomm-b115543
2507,jio-cancellation-of-jio-postpaid-connection-c2103763
2508,official-monsterindiasignindiacom-regarding-fraud-call-and-pay-to-2250--c2103658
2509,reliance-infocomm-b102788
2510,reliance-infocomm-no-bill-payment-was-successful-but-amount-of-rs35754-was-deducted-from-my-bank-ac-c2103609
2511,reliance-jio-infocomm-b115543
2512,reliance-jio-infocomm-canceling-the-wrong-recharge-c2103560
2513,reliance-jio-infocomm-b115543
2514,reliance-jio-infocomm-fraud-from-online-site-jiotowerscom-with-ac-no-20429666907-sbi-ifsc-code-sbin-0001218-branch-brbb-road-kolkata-with-phone-no-8335942019-9051878412-c2103348
2515,reliance-jio-infocomm-b115543
2516,reliance-jio-infocomm-not-been-charged-deposit-payment-of-amount-rs594-monsoon-hungama-offer-till-today-c2102967
2517,reliance-digital-b104202
2518,reliance-digital-cancellation-of-delivery-on-product-reliance-reconnect-55-inch-tv-c2102916
2519,reliance-jio-infocomm-b115543
2520,reliance-jio-infocomm-unsatisfactory-service-c2102249
2521,airtel-b100013
2522,airtel-not-refunding-deposit-taken-for-dth-and-not-fixing-my-broadband-whereas-keep-charging-bills-c2101711
2523,reliance-jio-infocomm-b115543
2524,reliance-jio-infocomm-refund-request-for-credit-balance-of-my-post-c2101475
2525,naukricom-b100341
2526,naukricom-fake-call-and-cheated-with-me-c2100572
2527,reliance-jio-infocomm-b115543
2528,reliance-jio-infocomm-i-have-recharged-a-wrong-number-instead-of-mine-i-would-like-to-change-that-to-my-number-c2100363
2529,reliance-jio-infocomm-b115543
2530,jio-im-complaining-about-jio-c2099480
2531,reliance-jio-infocomm-b115543
2532,jio-jio-sim-network-c2099021
2533,trai-b106104
2534,trai-gigantic-cell-tower-installed-in-highly-residential-and-school-zone-c2098964
2535,reliance-jio-infocomm-b115543
2536,reliance-jio-infocomm-taken-wrong-plan-by-mistake-c2098802
2537,reliance-jio-infocomm-b115543
2538,reliance-jio-infocomm-network-coverage-and-service-c2098606
2539,reliance-jio-infocomm-b115543
2540,reliance-jio-harassing-phone-calls-c2098578
2541,reliance-jio-infocomm-b115543
2542,reliance-jio-infocomm-slow-net-speed-c2098407
2543,reliance-jio-infocomm-b115543
2544,reliance-jio-infocomm-jio-network-issue-at-godhra-bamroli-road-location-c2098317
2545,reliance-jio-infocomm-b115543
2546,jio-no-response-c2098262
2547,reliance-jio-infocomm-b115543
2548,reliance-jio-infocomm-ltd-security-amount-not-refund-for-dealership-c2098086
2549,reliance-jio-infocomm-b115543
2550,reliance-jio-infocomm-removal-shift-the-mobile-towers-which-is-installed-within-the-residential-area-c2098067
2551,reliance-jio-infocomm-b115543
2552,jio-international-roaming-c2097583
2553,reliance-jio-infocomm-b115543
2554,reliance-jio-infocomm-recharge-of-51-rupees-transaction-c2097436
2555,reliance-jio-infocomm-b115543
2556,reliance-jio-infocomm-jio-giga-fibre-c2097000
2557,reliance-jio-infocomm-b115543
2558,reliance-jio-infocomm-i-am-complaining-about-network-c2095207
2559,reliance-jio-infocomm-b115543
2560,jio-jio-net-is-not-working-its-very-slow-cant-even-we-browse-the-pages-c2094937
2561,reliance-jio-infocomm-b115543
2562,reliance-jio-infocomm-to-get-back-the-deductedtransfer-amount-rs299from-my-paytm-account-c2093810
2563,reliance-jio-infocomm-b115543
2564,reliance-jio-infocomm-internet-speed-of-jio-is-worst-c2093786
2565,reliance-jio-infocomm-b115543
2566,reliance-jio-internet-speed-of-jio-is-worst-c2093781
2567,reliance-jio-infocomm-b115543
2568,reliance-jio-infocomm-to-transfer-the-mobile-recharge-c2093400
2569,reliance-jio-infocomm-b115543
2570,reliance-jio-infocomm-refund-my-ducted-amount-c2092508
2571,reliance-jio-infocomm-b115543
2572,reliance-jio-infocomm-network-quality-c2092353
2573,reliance-jio-infocomm-b115543
2574,reliance-jio-infocomm-fnf-and-claim-amount-not-received-c2091700
2575,airtel-b100013
2576,airtel-airtel-late-fee-charges-c2091265
2577,reliance-jio-infocomm-b115543
2578,reliance-jio-infocomm-sir-mere-sath-bhi-fraud-hua-banda-4-lakh-ka-chuna-lagaya-hai-kotak-mahindra-me-relince-jio-infocomm-ke-nam-se-payment-dalaya-c2091252
2579,naukricom-b100341
2580,naukricom-complain-of-fake-job-offer-and-charge-rs-2500--c2090702
2581,reliance-jio-infocomm-b115543
2582,reliance-jio-infocomm-payment-done-but-service-not-available-c2090471
2583,reliance-jio-infocomm-b115543
2584,reliance-jio-infocomm-jio-4g-speed-c2090170
2585,reliance-jio-infocomm-b115543
2586,reliance-jio-infocomm-may-mobile-recharge-not-received-c2088997
2587,reliance-jio-infocomm-b115543
2588,reliance-jio-infocomm-regarding-network-service-justice-c2088837
2589,reliencejiotowerin-fraud-tower-installation-c2088326
2590,reliance-jio-infocomm-b115543
2591,reliance-jio-infocomm-jio-tower-installation-on-upstairs-c2087347
2592,reliance-jio-infocomm-b115543
2593,reliance-jio-incomingoutgoing-call-service-stopped-c2087315
2594,reliance-jio-infocomm-b115543
2595,reliance-jio-infocomm-i-am-complaint-about-network-slow-c2086549
2596,reliance-jio-infocomm-b115543
2597,reliance-jio-infocomm-recharge-through-myjio-app-c2085981
2598,reliance-jio-infocomm-b115543
2599,jio-about-wrong-recharge-through-phone-pe-c2085975
2600,reliance-jio-infocomm-b115543
2601,reliance-jio-infocomm-im-complaining-about-the-customer-care-executive-c2085799
2602,reliance-jio-infocomm-b115543
2603,reliance-jio-infocomm-cheating-by-jio-by-calculating-data-usage-incorrectly-c2085068
2604,reliance-jio-infocomm-b115543
2605,reliance-jio-infocomm-internet-speed-is-ridiculous-c2084809
2606,reliance-jio-infocomm-b115543
2607,reliance-jio-infocomm-deduction-of-my-balance-c2084475
2608,reliance-jio-infocomm-b115543
2609,reliance-jio-infocomm-mnp-status-c2084003
2610,reliance-jio-infocomm-b115543
2611,reliance-jio-infocomm-data-consume-c2083934
2612,reliance-jio-infocomm-b115543
2613,reliance-jio-infocomm-no-proper-network-c2083911
2614,reliance-jio-infocomm-b115543
2615,reliance-jio-infocomm-jio-net-no-4g-jio-net-only-2g-net-very-bed-server-4g-to-2g-hai-c2083712
2616,reliance-jio-infocomm-b115543
2617,reliance-jio-jios-worst-or-no-customer-care-services-c2083684
2618,vodafone-india-b100015
2619,vodafone-india-rukmini-anand-9311701949-unable-to-port-phone-5-times-applied-contact-on-7599741949-c2083029
2620,reliance-jio-infocomm-b115543
2621,reliance-jio-infocomm-jio-4g-slow-browsing-c2082696
2622,reliance-jio-infocomm-b115543
2623,reliance-jio-infocomm-outstanding-amount-c2082682
2624,reliance-jio-infocomm-b115543
2625,reliance-jio-infocomm-regarding-jio-employes-and-distributor-c2082217
2626,reliance-jio-infocomm-b115543
2627,reliance-jio-recharge-via-debit-card-c2081905
2628,reliance-jio-infocomm-b115543
2629,reliance-jio-infocomm-no-service-in-my-place-c2081757
2630,reliance-jio-infocomm-b115543
2631,jio-regarding-net-speed-c2081694
2632,reliance-jio-infocomm-b115543
2633,reliance-jio-poor-internet-signals-c2081596
2634,reliance-jio-infocomm-b115543
2635,jio-recharge-on-my-number-c2081187
2636,reliance-jio-infocomm-b115543
2637,reliance-jio-infocomm-sim-replacement-c2080775
2638,reliance-jio-infocomm-b115543
2639,reliance-jio-infocomm-about-barring-outgoing-calls-c2080615
2640,reliance-jio-infocomm-b115543
2641,jio-weak-network-c2080113
2642,reliance-jio-infocomm-b115543
2643,reliance-jio-infocomm-net-connection-and-voice-call-c2077116
2644,reliance-jio-infocomm-b115543
2645,reliance-jio-infocomm-regarding-coverage-and-internet-speed-speed-issue-c2077112
2646,reliance-jio-infocomm-b115543
2647,reliance-jio-infocomm-jio-recharge-failed-but-money-is-deducted-through-upi-transaction-c2076548
2648,reliance-jio-infocomm-b115543
2649,jio-offering-c2076479
2650,reliance-jio-infocomm-b115543
2651,reliance-jio-infocomm-fraud-in-the-same-of-reliance-jio-infocomm-for-installing-tower-c2076155
2652,reliance-jio-infocomm-b115543
2653,reliance-jio-infocomm-internet-issue-for-long-time-c2075820
2654,reliance-jio-infocomm-b115543
2655,jio-regarding-slow-speed-of-internet-c2073506
2656,reliance-jio-infocomm-b115543
2657,jio-jio-phone-reset-problem-c2074841
2658,reliance-jio-infocomm-b115543
2659,reliance-jio-infocomm-complaint-against-false-website-for-reliance-tower-installation-c2074815
2660,reliance-jio-infocomm-b115543
2661,reliance-jio-infocomm-internet-speed-and-call-quality-c2074448
2662,reliance-jio-infocomm-b115543
2663,reliance-jio-infocomm-network-issue-at-our-location-c2074377
2664,reliance-jio-infocomm-b115543
2665,reliance-jio-not-resolve-jio-my-complaint-c2072960
2666,reliance-jio-infocomm-b115543
2667,reliance-jio-infocomm-1-10092018-bilonl001531378190billdeskreliance-dr-34900-c2072900
2668,reliance-jio-infocomm-b115543
2669,reliance-jio-infocomm-recharging-from-another-jio-no-but-credited-source-no-itself-c2072525
2670,standard-chartered-bank-b100014
2671,standard-chartered-bank-i-was-promised-a-5-cash-back-on-my-transactions-c2072309
2672,reliance-jio-infocomm-b115543
2673,reliance-jio-infocomm-dam-slow-internet-speed-c2072171
2674,reliance-jio-infocomm-b115543
2675,reliance-jio-infocomm-outgoing-call-blocked-on-my-jio-sim-c2071965
2676,reliance-jio-infocomm-b115543
2677,reliance-jio-infocomm-didnt-receive-recharge-not-credited-back-and-no-help-from-customer-care-c2071826
2678,reliance-jio-infocomm-b115543
2679,reliance-jio-infocomm-network-connection-issues-c2071670
2680,reliance-jio-infocomm-b115543
2681,reliance-jio-infocomm-to-start-providing-add-on-sims-c2071641
2682,reliance-jio-infocomm-b115543
2683,reliance-jio-infocomm-unprofessional-behavior-with-customer-and-refuse-to-serve-services-between-official-public-dealing-hours-c2071590
2684,placeyourjobcom-no-revert-the-my-job-c2070325
2685,reliance-jio-infocomm-b115543
2686,reliance-jio-infocomm-recharged-wrong-number-instead-of-right-number-c2070189
2687,reliance-jio-infocomm-b115543
2688,reliance-jio-infocomm-worst-jio-speed-slower-than2g-c2068866
2689,reliance-jio-infocomm-b115543
2690,jio-worst-internet-ever-used-c2067803
2691,reliance-jio-infocomm-b115543
2692,reliance-jio-infocomm-charging-amount-with-no-proper-service-c2067577
2693,reliance-jio-infocomm-b115543
2694,reliance-jio-infocomm-froughd-c2067057
2695,reliance-jio-infocomm-b115543
2696,jio-wrong-recharge-but-jio-not-helping-me-c2066884
2697,reliance-jio-infocomm-b115543
2698,reliance-jio-infocomm-network-range-c2066152
2699,reliance-jio-infocomm-b115543
2700,reliance-jio-infocomm-missing-rs-399-recharge-c2066081
2701,paytm-mobile-solutions-b100340
2702,paytm-paytm-fraudulent-transaction-c2065546
2703,reliance-jio-infocomm-b115543
2704,reliance-jio-infocomm-internet-issue-in-jio-from-last-1-year-c2065365
2705,reliance-jio-infocomm-b115543
2706,jio-poor-network-coverage-in-my-area-c2065310
2707,reliance-jio-infocomm-b115543
2708,reliance-jio-infocomm-not-closing-the-services-of-my-jio-numbers-c2065238
2709,reliance-jio-infocomm-b115543
2710,reliance-jio-infocomm-4g-net-speed-problem-c2065044
2711,reliance-jio-infocomm-b115543
2712,reliance-jio-infocomm-low-signal-strength-and-low-internet-speed-c2065042
2713,monsterindiacom-b104678
2714,monsterindiacom-work-from-home-c2064153
2715,reliance-jio-infocomm-b115543
2716,reliance-jio-infocomm-no-network-is-my-area-and-no-help-from-jio-regarding-it-c2063983
2717,reliance-jio-infocomm-b115543
2718,reliance-jio-infocomm-poor-network-from-months-c2063905
2719,reliance-jio-infocomm-b115543
2720,reliance-jio-to-stop-the-installation-of-mobile-tower-in-residential-area-c2063542
2721,reliance-jio-infocomm-b115543
2722,reliance-jio-infocomm-recharge-failed-done-for-jio-c2063424
2723,reliance-jio-infocomm-b115543
2724,jio-recharge-failed-done-for-jio-c2063414
2725,reliance-jio-infocomm-b115543
2726,reliance-jio-infocomm-wrong-recharge-reversal-and-revert-c2062668
2727,reliance-jio-infocomm-b115543
2728,reliance-jio-infocomm-data-vouchers-c2062567
2729,reliance-jio-infocomm-b115543
2730,jio-no-network-coverage-for-350-families-c2062469
2731,reliance-jio-infocomm-b115543
2732,reliance-jio-regular-network-issues-c2062295
2733,konkan-railway-b100377
2734,konkan-railway-robbery-of-of-valuables-12134-mumbai-express-dated-03072018-deficiency-in-railway-security-personnelpolice-c2062059
2735,reliance-jio-infocomm-b115543
2736,reliance-jio-infocomm-asking-money-for-job-c2061786
2737,reliance-jio-infocomm-b115543
2738,reliance-jio-infocomm-bathroom-flush-not-working-in-reliance-jio-office-c2061470
2739,reliance-jio-infocomm-b115543
2740,jio-installing-tower-jio-c2061199
2741,reliance-jio-infocomm-b115543
2742,reliance-jio-infocomm-complaint-about-speed-related-issue-c2060336
2743,reliance-jio-infocomm-b115543
2744,reliance-jio-infocomm-complaint-against-the-installation-of-jio-tower-c2060013
2745,reliance-jio-infocomm-b115543
2746,jio-low-network-c2059952
2747,reliance-jio-infocomm-b115543
2748,reliance-jio-infocomm-reliance-jio-hr-jammu-kashmir-c2059800
2749,reliance-jio-infocomm-b115543
2750,reliance-jio-infocomm-complaints-against-the-credit-card-bill-caller-mr-anurag-911149358400-c2059501
2751,reliance-jio-infocomm-b115543
2752,jio-data-speed-c2059132
2753,reliance-jio-infocomm-b115543
2754,jio-recharge-amount-not-credited-c2055803
2755,reliance-jio-infocomm-b115543
2756,reliance-jio-infocomm-issue-and-the-advisers-response-c2056970
2757,reliance-jio-infocomm-b115543
2758,reliance-jio-infocomm-non-cooperation-of-local-distributor-c2056255
2759,reliance-jio-infocomm-b115543
2760,jio-recharge-successful-but-not-activated-c2056001
2761,reliance-jio-infocomm-b115543
2762,reliance-jio-infocomm-about-call-drops-and-very-less-data-speed-c2055748
2763,reliance-jio-infocomm-b115543
2764,reliance-jio-infocomm-fraud-job-c2054710
2765,satheeshkumar-p-s-cheating-commitment-c2054386
2766,reliance-jio-infocomm-b115543
2767,reliance-jio-infocomm-customer-care-executive-c2053295
2768,reliance-jio-infocomm-b115543
2769,reliance-jio-infocomm-unauthorized-use-of-my-aadhaar-card-for-a-new-jio-sim-card-c2053210
2770,reliance-jio-infocomm-b115543
2771,reliance-jio-infocomm-network-problem-with-jio-c2052733
2772,reliance-jio-infocomm-b115543
2773,reliance-jio-infocomm-jio-sim-band-c2051708
2774,reliance-jio-infocomm-b115543
2775,reliance-jio-infocomm-plan-498-recharge-transaction-failed-c2050999
2776,reliance-jio-infocomm-b115543
2777,reliance-jio-infocomm-recharge-of-rs-149-unsuccessful-c2051023
2778,reliance-jio-infocomm-b115543
2779,reliance-jio-infocomm-jio-fiber-c2050731
2780,reliance-jio-infocomm-b115543
2781,reliance-jio-infocomm-regarding-useless-handset-pathetic-service-c2050439
2782,reliance-jio-infocomm-b115543
2783,reliance-jio-infocomm-network-or-net-not-speed-c2050115
2784,reliance-jio-infocomm-b115543
2785,jio-recharge-done-c2049278
2786,reliance-jio-infocomm-b115543
2787,reliance-jio-infocomm-fake-document-candidate-c2048681
2788,reliance-jio-infocomm-b115543
2789,reliance-jio-infocomm-jio-phone-and-service-c2048455
2790,reliance-jio-infocomm-b115543
2791,reliance-jio-infocomm-sold-unavailable-plan-to-me-and-also-not-answering-on-the-complaints-c2047874
2792,reliance-jio-infocomm-b115543
2793,reliance-jio-infocomm-fraud-activity-is-going-on-in-the-name-of-jio-company-c2047372
2794,reliance-jio-infocomm-b115543
2795,reliance-jio-infocomm-data-voucher-is-missing-c2046413
2796,phonepe-b115681
2797,phonepe-amount-debited-problem-c2044927
2798,reliance-jio-infocomm-b115543
2799,reliance-jio-infocomm-deactivation-of-sim-c2044636
2800,hdfc-bank-limited-b100164
2801,hdfc-bank-amount-deducted-from-account-but-not-paid-to-merchant-c2044440
2802,reliance-jio-infocomm-b115543
2803,jio-stop-the-mobile-tower-installation-c2044425
2804,reliance-jio-infocomm-b115543
2805,reliance-jio-infocomm-horrible-problem-in-jio-phone-only-in-1-day-c2043835
2806,reliance-jio-infocomm-b115543
2807,reliance-jio-fraud-call-against-jio-tower-c2043677
2808,reliance-jio-infocomm-b115543
2809,reliance-jio-infocomm-reliance-jio-tower-installation-fraud-c2042673
2810,reliance-jio-infocomm-b115543
2811,reliance-jio-infocomm-customer-care-executive-disconnected-call-network-issue-c2042373
2812,reliance-jio-infocomm-b115543
2813,reliance-jio-terrible-network-service-c2042211
2814,reliance-jio-infocomm-b115543
2815,reliance-jio-internet-service-c2041859
2816,phonepe-b115681
2817,phonepe-crediting-back-the-refund-received-from-merchant-c2041648
2818,reliance-jio-infocomm-b115543
2819,reliance-jio-infocomm-without-any-information-stop-outgoing-call-c2040701
2820,reliance-jio-infocomm-b115543
2821,reliance-jio-infocomm-i-didnt-receive-my-salary-c2040693
2822,reliance-jio-infocomm-b115543
2823,reliance-jio-infocomm-mobile-number-not-recharge-till-date-c2040464
2824,reliance-jio-infocomm-b115543
2825,reliance-jio-infocomm-no-coverage-in-our-area-c2039584
2826,reliance-jio-infocomm-b115543
2827,reliance-jio-infocomm-poor-network-jio-c2039559
2828,reliance-jio-infocomm-b115543
2829,reliance-jio-infocomm-asking-for-payment-c2039403
2830,reliance-jio-infocomm-b115543
2831,reliance-jio-getting-2g-speed-on-4g-network-c2039267
2832,reliance-jio-infocomm-b115543
2833,reliance-jio-infocomm-not-getting-the-4g-speed-c2038691
2834,delhi-police-b101407
2835,delhi-police-lost-phone-redmi-note-3-c2038692
2836,reliance-jio-infocomm-b115543
2837,reliance-jio-infocomm-recharge-amount-wrongly-credited-to-another-noplan-c2038545
2838,reliance-jio-infocomm-b115543
2839,reliance-jio-infocomm-reliance-jio-making-fool-of-customers-for-unlimited-calling-service-c2038391
2840,reliance-jio-infocomm-b115543
2841,reliance-jio-infocomm-fraud-call-c2038265
2842,reliance-jio-infocomm-b115543
2843,reliance-jio-infocomm-company-not-providing-service-as-promised-in-the-plan-c2037583
2844,reliance-jio-infocomm-b115543
